filename,status,reason,local_size,integrity_check
MYD11A1.A2023067.h29v08.061.2023070224954.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1286439,PASS (Structure Only)
MYD11A1.A2023077.h28v08.061.2023079052846.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",670986,PASS (Structure Only)
MYD11A1.A2023077.h27v08.061.2023079052935.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",536593,PASS (Structure Only)
MYD11A1.A2023076.h28v08.061.2023077182131.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",541488,PASS (Structure Only)
MYD11A1.A2023076.h27v08.061.2023077182133.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",997020,PASS (Structure Only)
MYD11A1.A2023076.h29v08.061.2023077182336.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1106322,PASS (Structure Only)
MYD11A1.A2023074.h29v08.061.2023075202607.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1091941,PASS (Structure Only)
MYD11A1.A2023079.h28v08.061.2023080193313.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",283315,PASS (Structure Only)
MYD11A1.A2023074.h27v08.061.2023075202423.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",575929,PASS (Structure Only)
MYD11A1.A2023078.h27v08.061.2023079181157.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",885230,PASS (Structure Only)
MYD11A1.A2023078.h28v08.061.2023079181012.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",773587,PASS (Structure Only)
MYD11A1.A2023078.h29v08.061.2023079181107.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1058887,PASS (Structure Only)
MYD11A1.A2023075.h27v08.061.2023076202227.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",802613,PASS (Structure Only)
MYD11A1.A2023070.h29v08.061.2023073014522.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",978287,PASS (Structure Only)
MYD11A1.A2023082.h27v08.061.2023083232252.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",378968,PASS (Structure Only)
MYD11A1.A2023083.h29v08.061.2023084173724.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1021404,PASS (Structure Only)
MYD11A1.A2023082.h28v08.061.2023083232359.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",995044,PASS (Structure Only)
MYD11A1.A2023079.h27v08.061.2023080193457.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",242402,PASS (Structure Only)
MYD11A1.A2023084.h29v08.061.2023085184751.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",356002,PASS (Structure Only)
MYD11A1.A2023085.h29v08.061.2023086222835.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",356198,PASS (Structure Only)
MYD11A1.A2023080.h27v08.061.2023081193728.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",509678,PASS (Structure Only)
MYD11A1.A2023085.h27v08.061.2023086222745.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",866528,PASS (Structure Only)
MYD11A1.A2023083.h28v08.061.2023084173638.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",512052,PASS (Structure Only)
MYD11A1.A2023083.h27v08.061.2023084173637.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",568821,PASS (Structure Only)
MYD11A1.A2023082.h29v08.061.2023083232357.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",527589,PASS (Structure Only)
MYD11A1.A2023081.h28v08.061.2023082192052.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",365212,PASS (Structure Only)
MYD11A1.A2023081.h27v08.061.2023082192104.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",513168,PASS (Structure Only)
MYD11A1.A2023079.h29v08.061.2023080193447.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",503016,PASS (Structure Only)
MYD11A1.A2023080.h29v08.061.2023081193656.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",382465,PASS (Structure Only)
MYD11A1.A2023086.h28v08.061.2023087185548.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",535649,PASS (Structure Only)
MYD11A1.A2023085.h28v08.061.2023086222757.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",858094,PASS (Structure Only)
MYD11A1.A2023087.h28v08.061.2023088200459.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1696134,PASS (Structure Only)
MYD11A1.A2023084.h28v08.061.2023085184514.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",548794,PASS (Structure Only)
MYD11A1.A2023086.h27v08.061.2023087185731.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",296354,PASS (Structure Only)
MYD11A1.A2023086.h29v08.061.2023087185751.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",757001,PASS (Structure Only)
MYD11A1.A2023088.h27v08.061.2023090071241.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",732435,PASS (Structure Only)
MYD11A1.A2023088.h29v08.061.2023090071057.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",771444,PASS (Structure Only)
MYD11A1.A2023089.h27v08.061.2023092184956.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",712258,PASS (Structure Only)
MYD11A1.A2023089.h29v08.061.2023092184935.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",239204,PASS (Structure Only)
MYD11A1.A2023090.h28v08.061.2023092185506.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",471629,PASS (Structure Only)
MYD11A1.A2023090.h27v08.061.2023092185457.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",743236,PASS (Structure Only)
MYD11A1.A2023087.h29v08.061.2023088200723.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",261775,PASS (Structure Only)
MYD11A1.A2023090.h29v08.061.2023092185451.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",411012,PASS (Structure Only)
MYD11A1.A2023094.h27v08.061.2023098034701.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",953722,PASS (Structure Only)
MYD11A1.A2023084.h27v08.061.2023085184526.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",498518,PASS (Structure Only)
MYD11A1.A2023093.h29v08.061.2023098012540.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",818471,PASS (Structure Only)
MYD11A1.A2023091.h27v08.061.2023096164232.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",456243,PASS (Structure Only)
MYD11A1.A2023091.h28v08.061.2023096154923.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",653543,PASS (Structure Only)
MYD11A1.A2023081.h29v08.061.2023082192104.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1215575,PASS (Structure Only)
MYD11A1.A2023095.h29v08.061.2023098160916.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1193438,PASS (Structure Only)
MYD11A1.A2023092.h27v08.061.2023096214236.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",559572,PASS (Structure Only)
MYD11A1.A2023095.h27v08.061.2023098161729.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",465071,PASS (Structure Only)
MYD11A1.A2023089.h28v08.061.2023092185005.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1106360,PASS (Structure Only)
MYD11A1.A2023092.h28v08.061.2023096214311.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",371477,PASS (Structure Only)
MYD11A1.A2023094.h28v08.061.2023098034840.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1207772,PASS (Structure Only)
MYD11A1.A2023088.h28v08.061.2023090071023.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",522892,PASS (Structure Only)
MYD11A1.A2023096.h29v08.061.2023098162220.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",462022,PASS (Structure Only)
MYD11A1.A2023096.h28v08.061.2023098162136.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",891596,PASS (Structure Only)
MYD11A1.A2023096.h27v08.061.2023098162926.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",981898,PASS (Structure Only)
MYD11A1.A2023097.h27v08.061.2023098223354.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",755506,PASS (Structure Only)
MYD11A1.A2023097.h28v08.061.2023098223429.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",498153,PASS (Structure Only)
MYD11A1.A2023093.h27v08.061.2023098012242.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",246988,PASS (Structure Only)
MYD11A1.A2023094.h29v08.061.2023098035117.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",366219,PASS (Structure Only)
MYD11A1.A2023099.h27v08.061.2023101014719.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1233628,PASS (Structure Only)
MYD11A1.A2023099.h29v08.061.2023101014800.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1286530,PASS (Structure Only)
MYD11A1.A2023098.h28v08.061.2023100091403.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1184453,PASS (Structure Only)
MYD11A1.A2023100.h27v08.061.2023101194952.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",608968,PASS (Structure Only)
MYD11A1.A2023100.h29v08.061.2023101195339.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1412181,PASS (Structure Only)
MYD11A1.A2023101.h27v08.061.2023104110549.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1370617,PASS (Structure Only)
MYD11A1.A2023100.h28v08.061.2023101195130.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1121573,PASS (Structure Only)
MYD11A1.A2023099.h28v08.061.2023101014559.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1384608,PASS (Structure Only)
MYD11A1.A2023103.h28v08.061.2023104230750.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1681486,PASS (Structure Only)
MYD11A1.A2023098.h27v08.061.2023100091036.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",613579,PASS (Structure Only)
MYD11A1.A2023102.h28v08.061.2023104123458.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",765627,PASS (Structure Only)
MYD11A1.A2023103.h29v08.061.2023104230533.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",933863,PASS (Structure Only)
MYD11A1.A2023102.h29v08.061.2023104123734.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",2084237,PASS (Structure Only)
MYD11A1.A2023101.h28v08.061.2023104110756.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1903229,PASS (Structure Only)
MYD11A1.A2023101.h29v08.061.2023104111700.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",898141,PASS (Structure Only)
MYD11A1.A2023104.h28v08.061.2023105223639.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",899828,PASS (Structure Only)
MYD11A1.A2023095.h28v08.061.2023098160833.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",400520,PASS (Structure Only)
MYD11A1.A2023087.h27v08.061.2023088200512.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1004382,PASS (Structure Only)
MYD11A1.A2023080.h28v08.061.2023081193814.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",386545,PASS (Structure Only)
MYD11A1.A2023105.h27v08.061.2023106175254.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",604165,PASS (Structure Only)
MYD11A1.A2023104.h29v08.061.2023105224058.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1353455,PASS (Structure Only)
MYD11A1.A2023104.h27v08.061.2023105223520.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",947973,PASS (Structure Only)
MYD11A1.A2023105.h29v08.061.2023106175029.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1254822,PASS (Structure Only)
MYD11A1.A2023106.h29v08.061.2023108041250.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",565861,PASS (Structure Only)
MYD11A1.A2023105.h28v08.061.2023106175205.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1147109,PASS (Structure Only)
MYD11A1.A2023103.h27v08.061.2023104231255.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1020329,PASS (Structure Only)
MYD11A1.A2023102.h27v08.061.2023104123627.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",662866,PASS (Structure Only)
MYD11A1.A2023109.h27v08.061.2023110175827.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",363224,PASS (Structure Only)
MYD11A1.A2023107.h27v08.061.2023108184033.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",404106,PASS (Structure Only)
MYD11A1.A2023092.h29v08.061.2023096214328.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",273951,PASS (Structure Only)
MYD11A1.A2023109.h29v08.061.2023110175843.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1596871,PASS (Structure Only)
MYD11A1.A2023091.h29v08.061.2023096163516.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",292153,PASS (Structure Only)
MYD11A1.A2023093.h28v08.061.2023098012433.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",298245,PASS (Structure Only)
MYD11A1.A2023106.h27v08.061.2023108041348.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",460032,PASS (Structure Only)
MYD11A1.A2023107.h28v08.061.2023108184208.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",539932,PASS (Structure Only)
MYD11A1.A2023108.h29v08.061.2023109180836.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1064380,PASS (Structure Only)
MYD11A1.A2023110.h28v08.061.2023111180926.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",702292,PASS (Structure Only)
MYD11A1.A2023098.h29v08.061.2023100091140.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",973448,PASS (Structure Only)
MYD11A1.A2023111.h27v08.061.2023112181837.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",717936,PASS (Structure Only)
MYD11A1.A2023108.h27v08.061.2023109180823.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",658817,PASS (Structure Only)
MYD11A1.A2023110.h29v08.061.2023111181016.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",435604,PASS (Structure Only)
MYD11A1.A2023109.h28v08.061.2023110175825.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",378383,PASS (Structure Only)
MYD11A1.A2023112.h27v08.061.2023114000150.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",308139,PASS (Structure Only)
MYD11A1.A2023112.h28v08.061.2023114000236.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",661388,PASS (Structure Only)
MYD11A1.A2023112.h29v08.061.2023114000141.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1305311,PASS (Structure Only)
MYD11A1.A2023111.h28v08.061.2023112181908.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",466513,PASS (Structure Only)
MYD11A1.A2023111.h29v08.061.2023112181852.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1779962,PASS (Structure Only)
MYD11A1.A2023108.h28v08.061.2023109180903.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",908399,PASS (Structure Only)
MYD11A1.A2023107.h29v08.061.2023108184138.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1316336,PASS (Structure Only)
MYD11A1.A2023110.h27v08.061.2023111181025.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",546157,PASS (Structure Only)
MYD11A1.A2023097.h29v08.061.2023098223637.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1131527,PASS (Structure Only)
MYD11A1.A2023106.h28v08.061.2023108041444.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",502442,PASS (Structure Only)
MYD11A1.A2023115.h27v08.061.2023117220357.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",228932,PASS (Structure Only)
MYD11A1.A2023115.h28v08.061.2023117220257.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",318459,PASS (Structure Only)
MYD11A1.A2023116.h27v08.061.2023117233736.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",297781,PASS (Structure Only)
MYD11A1.A2023117.h27v08.061.2023118190710.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",228284,PASS (Structure Only)
MYD11A1.A2023113.h27v08.061.2023114194729.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",577716,PASS (Structure Only)
MYD11A1.A2023119.h28v08.061.2023120174103.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",261380,PASS (Structure Only)
MYD11A1.A2023116.h29v08.061.2023117233938.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",919246,PASS (Structure Only)
MYD11A1.A2023115.h29v08.061.2023117220348.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",623947,PASS (Structure Only)
MYD11A1.A2023118.h27v08.061.2023119174221.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",258896,PASS (Structure Only)
MYD11A1.A2023119.h27v08.061.2023120174216.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",261706,PASS (Structure Only)
MYD11A1.A2023119.h29v08.061.2023120174105.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",578233,PASS (Structure Only)
MYD11A1.A2023121.h29v08.061.2023123210402.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1603121,PASS (Structure Only)
MYD11A1.A2023120.h29v08.061.2023122180958.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",256743,PASS (Structure Only)
MYD11A1.A2023120.h27v08.061.2023122181100.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",417203,PASS (Structure Only)
MYD11A1.A2023121.h27v08.061.2023123210346.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",299071,PASS (Structure Only)
MYD11A1.A2023120.h28v08.061.2023122181057.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",332899,PASS (Structure Only)
MYD11A1.A2023123.h28v08.061.2023124194255.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",240470,PASS (Structure Only)
MYD11A1.A2023122.h28v08.061.2023123213530.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",759099,PASS (Structure Only)
MYD11A1.A2023122.h27v08.061.2023123213322.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",340795,PASS (Structure Only)
MYD11A1.A2023123.h27v08.061.2023124194320.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",227393,PASS (Structure Only)
MYD11A1.A2023124.h27v08.061.2023125180147.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",545575,PASS (Structure Only)
MYD11A1.A2023125.h27v08.061.2023127060533.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",369091,PASS (Structure Only)
MYD11A1.A2023117.h29v08.061.2023118190733.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",450622,PASS (Structure Only)
MYD11A1.A2023113.h28v08.061.2023114194858.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",724178,PASS (Structure Only)
MYD11A1.A2023114.h27v08.061.2023115214834.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",258083,PASS (Structure Only)
MYD11A1.A2023114.h28v08.061.2023115215116.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",406332,PASS (Structure Only)
MYD11A1.A2023114.h29v08.061.2023115215034.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1426183,PASS (Structure Only)
MYD11A1.A2023125.h29v08.061.2023127060453.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",373049,PASS (Structure Only)
