timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-02T19:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S190000-E192959.1140.V07B.HDF5,6.98
2025-01-02T19:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S193000-E195959.1170.V07B.HDF5,7.05
2025-01-02T20:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S200000-E202959.1200.V07B.HDF5,7.08
2025-01-02T20:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S203000-E205959.1230.V07B.HDF5,7.05
2025-01-02T21:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S210000-E212959.1260.V07B.HDF5,6.82
2025-01-02T21:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S213000-E215959.1290.V07B.HDF5,7.05
2025-01-02T22:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S220000-E222959.1320.V07B.HDF5,6.96
2025-01-02T22:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S223000-E225959.1350.V07B.HDF5,6.93
2025-01-02T23:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S230000-E232959.1380.V07B.HDF5,6.83
2025-01-02T23:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S233000-E235959.1410.V07B.HDF5,6.91
2025-01-03T00:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S000000-E002959.0000.V07B.HDF5,6.86
